file,score,decision,reason
I:\Record_chunks\New recording 130_sent0111.wav,,OTHER,too_short(0.60s)
I:\Record_chunks\New recording 130_sent0112.wav,,OTHER,too_short(2.00s)
I:\Record_chunks\New recording 130_sent0113.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 130_sent0114.wav,0.428565,OTHER,
I:\Record_chunks\New recording 130_sent0115.wav,0.430572,OTHER,
I:\Record_chunks\New recording 130_sent0116.wav,,OTHER,too_short(1.21s)
I:\Record_chunks\New recording 130_sent0117.wav,,OTHER,too_short(1.39s)
I:\Record_chunks\New recording 130_sent0118.wav,0.248221,OTHER,
I:\Record_chunks\New recording 130_sent0119.wav,0.128388,OTHER,
I:\Record_chunks\New recording 130_sent0120.wav,0.364724,OTHER,
I:\Record_chunks\New recording 130_sent0121.wav,0.317359,OTHER,
I:\Record_chunks\New recording 130_sent0122.wav,0.337240,OTHER,
I:\Record_chunks\New recording 130_sent0123.wav,0.251614,OTHER,
I:\Record_chunks\New recording 130_sent0124.wav,0.508771,OTHER,
I:\Record_chunks\New recording 130_sent0125.wav,-0.005747,OTHER,
I:\Record_chunks\New recording 130_sent0126.wav,0.375474,OTHER,
I:\Record_chunks\New recording 130_sent0127.wav,0.339688,OTHER,
I:\Record_chunks\New recording 130_sent0128.wav,0.281978,OTHER,
I:\Record_chunks\New recording 130_sent0129.wav,,OTHER,too_short(1.86s)
I:\Record_chunks\New recording 130_sent0130.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 130_sent0131.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 130_sent0132.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 130_sent0133.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 130_sent0134.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 130_sent0135.wav,0.190532,OTHER,
I:\Record_chunks\New recording 130_sent0136.wav,0.335333,OTHER,
I:\Record_chunks\New recording 130_sent0137.wav,0.263394,OTHER,
I:\Record_chunks\New recording 130_sent0138.wav,0.328804,OTHER,
I:\Record_chunks\New recording 130_sent0139.wav,0.553315,OTHER,
I:\Record_chunks\New recording 130_sent0140.wav,0.201312,OTHER,
I:\Record_chunks\New recording 130_sent0141.wav,0.196498,OTHER,
I:\Record_chunks\New recording 130_sent0142.wav,0.217330,OTHER,
I:\Record_chunks\New recording 130_sent0143.wav,0.382099,OTHER,
I:\Record_chunks\New recording 130_sent0144.wav,0.083659,OTHER,
I:\Record_chunks\New recording 130_sent0145.wav,0.227240,OTHER,
I:\Record_chunks\New recording 130_sent0146.wav,0.397891,OTHER,
I:\Record_chunks\New recording 130_sent0147.wav,0.568398,OTHER,
I:\Record_chunks\New recording 130_sent0148.wav,0.246611,OTHER,
I:\Record_chunks\New recording 130_sent0149.wav,0.287520,OTHER,
I:\Record_chunks\New recording 130_sent0150.wav,0.251065,OTHER,
I:\Record_chunks\New recording 130_sent0151.wav,0.265772,OTHER,
I:\Record_chunks\New recording 130_sent0152.wav,0.382065,OTHER,
I:\Record_chunks\New recording 130_sent0153.wav,0.287130,OTHER,
I:\Record_chunks\New recording 130_sent0154.wav,0.236607,OTHER,
I:\Record_chunks\New recording 130_sent0155.wav,0.374799,OTHER,
I:\Record_chunks\New recording 130_sent0156.wav,0.352676,OTHER,
I:\Record_chunks\New recording 130_sent0157.wav,0.293133,OTHER,
I:\Record_chunks\New recording 130_sent0158.wav,0.305290,OTHER,
I:\Record_chunks\New recording 130_sent0159.wav,0.265137,OTHER,
I:\Record_chunks\New recording 130_sent0160.wav,0.454981,OTHER,
I:\Record_chunks\New recording 130_sent0161.wav,0.419499,OTHER,
I:\Record_chunks\New recording 130_sent0162.wav,0.491520,OTHER,
I:\Record_chunks\New recording 130_sent0163.wav,0.421599,OTHER,
I:\Record_chunks\New recording 130_sent0164.wav,0.335696,OTHER,
I:\Record_chunks\New recording 130_sent0165.wav,0.448428,OTHER,
I:\Record_chunks\New recording 130_sent0166.wav,0.388941,OTHER,
I:\Record_chunks\New recording 130_sent0167.wav,0.362979,OTHER,
I:\Record_chunks\New recording 130_sent0168.wav,0.352882,OTHER,
I:\Record_chunks\New recording 134_sent0000.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 134_sent0001.wav,0.235666,OTHER,
I:\Record_chunks\New recording 134_sent0002.wav,0.167311,OTHER,
I:\Record_chunks\New recording 134_sent0003.wav,0.040018,OTHER,
I:\Record_chunks\New recording 134_sent0004.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 134_sent0005.wav,-0.070946,OTHER,
I:\Record_chunks\New recording 134_sent0006.wav,,OTHER,too_short(1.40s)
I:\Record_chunks\New recording 134_sent0007.wav,,OTHER,too_short(1.24s)
I:\Record_chunks\New recording 134_sent0008.wav,0.557949,OTHER,
I:\Record_chunks\New recording 134_sent0009.wav,,OTHER,too_short(1.52s)
I:\Record_chunks\New recording 134_sent0010.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 134_sent0011.wav,,OTHER,too_short(0.69s)
I:\Record_chunks\New recording 134_sent0012.wav,0.564380,OTHER,
I:\Record_chunks\New recording 134_sent0013.wav,,OTHER,too_short(1.76s)
I:\Record_chunks\New recording 134_sent0014.wav,,OTHER,too_short(1.26s)
I:\Record_chunks\New recording 134_sent0015.wav,,OTHER,too_short(1.06s)
I:\Record_chunks\New recording 134_sent0016.wav,0.469870,OTHER,
I:\Record_chunks\New recording 134_sent0017.wav,0.240964,OTHER,
I:\Record_chunks\New recording 134_sent0018.wav,,OTHER,too_short(0.95s)
I:\Record_chunks\New recording 134_sent0019.wav,0.636270,OTHER,
I:\Record_chunks\New recording 134_sent0020.wav,0.344755,OTHER,
I:\Record_chunks\New recording 134_sent0021.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 134_sent0022.wav,0.420370,OTHER,
I:\Record_chunks\New recording 134_sent0023.wav,0.594785,OTHER,
I:\Record_chunks\New recording 134_sent0024.wav,0.650215,TARGET,
I:\Record_chunks\New recording 134_sent0025.wav,,OTHER,too_short(1.29s)
I:\Record_chunks\New recording 134_sent0026.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 134_sent0027.wav,0.583532,OTHER,
I:\Record_chunks\New recording 134_sent0028.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 134_sent0029.wav,0.555832,OTHER,
I:\Record_chunks\New recording 134_sent0030.wav,0.088503,OTHER,
I:\Record_chunks\New recording 134_sent0031.wav,0.137623,OTHER,
I:\Record_chunks\New recording 134_sent0032.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 134_sent0033.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 134_sent0034.wav,0.606202,OTHER,
I:\Record_chunks\New recording 134_sent0035.wav,0.256352,OTHER,
I:\Record_chunks\New recording 134_sent0036.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 134_sent0037.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 134_sent0038.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 134_sent0039.wav,,OTHER,too_short(1.64s)
I:\Record_chunks\New recording 134_sent0040.wav,0.680076,TARGET,
I:\Record_chunks\New recording 134_sent0041.wav,,OTHER,too_short(1.14s)
I:\Record_chunks\New recording 134_sent0042.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 134_sent0043.wav,,OTHER,too_short(0.96s)
I:\Record_chunks\New recording 134_sent0044.wav,0.155471,OTHER,
I:\Record_chunks\New recording 134_sent0045.wav,,OTHER,too_short(1.15s)
I:\Record_chunks\New recording 134_sent0046.wav,0.495686,OTHER,
I:\Record_chunks\New recording 134_sent0047.wav,,OTHER,too_short(0.96s)
I:\Record_chunks\New recording 134_sent0048.wav,,OTHER,too_short(0.64s)
I:\Record_chunks\New recording 134_sent0049.wav,,OTHER,too_short(1.54s)
I:\Record_chunks\New recording 134_sent0050.wav,0.618702,OTHER,
I:\Record_chunks\New recording 134_sent0051.wav,0.240207,OTHER,
I:\Record_chunks\New recording 134_sent0052.wav,0.141787,OTHER,
I:\Record_chunks\New recording 134_sent0053.wav,0.539783,OTHER,
I:\Record_chunks\New recording 134_sent0054.wav,0.085178,OTHER,
I:\Record_chunks\New recording 134_sent0055.wav,0.514696,OTHER,
I:\Record_chunks\New recording 134_sent0056.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 134_sent0057.wav,0.666556,TARGET,
I:\Record_chunks\New recording 134_sent0058.wav,0.032156,OTHER,
I:\Record_chunks\New recording 134_sent0059.wav,0.688036,TARGET,
I:\Record_chunks\New recording 134_sent0060.wav,0.048271,OTHER,
I:\Record_chunks\New recording 134_sent0061.wav,0.591758,OTHER,
I:\Record_chunks\New recording 134_sent0062.wav,0.376286,OTHER,
I:\Record_chunks\New recording 134_sent0063.wav,0.541489,OTHER,
I:\Record_chunks\New recording 134_sent0064.wav,0.029615,OTHER,
I:\Record_chunks\New recording 134_sent0065.wav,0.665721,TARGET,
I:\Record_chunks\New recording 134_sent0066.wav,0.341835,OTHER,
I:\Record_chunks\New recording 134_sent0067.wav,0.700340,TARGET,
I:\Record_chunks\New recording 134_sent0068.wav,,OTHER,too_short(1.15s)
I:\Record_chunks\New recording 134_sent0069.wav,0.454090,OTHER,
I:\Record_chunks\New recording 134_sent0070.wav,0.526260,OTHER,
I:\Record_chunks\New recording 134_sent0071.wav,0.148757,OTHER,
I:\Record_chunks\New recording 134_sent0072.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 134_sent0073.wav,0.570254,OTHER,
I:\Record_chunks\New recording 134_sent0074.wav,,OTHER,too_short(1.20s)
I:\Record_chunks\New recording 134_sent0075.wav,,OTHER,too_short(0.74s)
I:\Record_chunks\New recording 134_sent0076.wav,,OTHER,too_short(1.87s)
I:\Record_chunks\New recording 134_sent0077.wav,,OTHER,too_short(1.52s)
I:\Record_chunks\New recording 134_sent0078.wav,0.553620,OTHER,
I:\Record_chunks\New recording 134_sent0079.wav,,OTHER,too_short(1.29s)
I:\Record_chunks\New recording 134_sent0080.wav,0.228880,OTHER,
I:\Record_chunks\New recording 134_sent0081.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 134_sent0082.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 134_sent0083.wav,,OTHER,too_short(0.95s)
I:\Record_chunks\New recording 134_sent0084.wav,0.537975,OTHER,
I:\Record_chunks\New recording 134_sent0085.wav,0.614682,OTHER,
I:\Record_chunks\New recording 134_sent0086.wav,,OTHER,too_short(0.82s)
I:\Record_chunks\New recording 134_sent0087.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 134_sent0088.wav,0.629940,OTHER,
I:\Record_chunks\New recording 134_sent0089.wav,,OTHER,too_short(0.80s)
I:\Record_chunks\New recording 134_sent0090.wav,,OTHER,too_short(1.48s)
I:\Record_chunks\New recording 134_sent0091.wav,,OTHER,too_short(0.80s)
I:\Record_chunks\New recording 134_sent0092.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 134_sent0093.wav,,OTHER,too_short(0.76s)
I:\Record_chunks\New recording 134_sent0094.wav,0.554364,OTHER,
I:\Record_chunks\New recording 134_sent0095.wav,,OTHER,too_short(0.76s)
I:\Record_chunks\New recording 134_sent0096.wav,0.692328,TARGET,
I:\Record_chunks\New recording 134_sent0097.wav,0.679827,TARGET,
I:\Record_chunks\New recording 134_sent0098.wav,,OTHER,too_short(0.92s)
I:\Record_chunks\New recording 134_sent0099.wav,,OTHER,too_short(1.14s)
I:\Record_chunks\New recording 134_sent0100.wav,0.545135,OTHER,
I:\Record_chunks\New recording 134_sent0101.wav,,OTHER,too_short(0.80s)
I:\Record_chunks\New recording 134_sent0102.wav,,OTHER,too_short(0.66s)
I:\Record_chunks\New recording 134_sent0103.wav,0.650698,TARGET,
I:\Record_chunks\New recording 134_sent0104.wav,,OTHER,too_short(0.88s)
I:\Record_chunks\New recording 134_sent0105.wav,,OTHER,too_short(0.71s)
I:\Record_chunks\New recording 134_sent0106.wav,0.644394,OTHER,
I:\Record_chunks\New recording 134_sent0107.wav,,OTHER,too_short(0.96s)
I:\Record_chunks\New recording 134_sent0108.wav,,OTHER,too_short(0.64s)
I:\Record_chunks\New recording 134_sent0109.wav,0.653076,TARGET,
I:\Record_chunks\New recording 134_sent0110.wav,0.359756,OTHER,
I:\Record_chunks\New recording 134_sent0111.wav,0.635256,OTHER,
I:\Record_chunks\New recording 134_sent0112.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 134_sent0113.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 134_sent0114.wav,0.725491,TARGET,
I:\Record_chunks\New recording 134_sent0115.wav,0.540518,OTHER,
I:\Record_chunks\New recording 134_sent0116.wav,0.095888,OTHER,
I:\Record_chunks\New recording 134_sent0117.wav,,OTHER,too_short(1.88s)
I:\Record_chunks\New recording 134_sent0118.wav,0.154902,OTHER,
I:\Record_chunks\New recording 134_sent0119.wav,,OTHER,too_short(0.58s)
I:\Record_chunks\New recording 134_sent0120.wav,0.313901,OTHER,
I:\Record_chunks\New recording 134_sent0121.wav,0.220494,OTHER,
I:\Record_chunks\New recording 134_sent0122.wav,,OTHER,too_short(0.58s)
I:\Record_chunks\New recording 134_sent0123.wav,0.455488,OTHER,
I:\Record_chunks\New recording 134_sent0124.wav,0.316739,OTHER,
I:\Record_chunks\New recording 134_sent0125.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 134_sent0126.wav,0.630181,OTHER,
I:\Record_chunks\New recording 134_sent0127.wav,0.713335,TARGET,
I:\Record_chunks\New recording 134_sent0128.wav,,OTHER,too_short(1.32s)
I:\Record_chunks\New recording 134_sent0129.wav,0.684113,TARGET,
I:\Record_chunks\New recording 134_sent0130.wav,0.175264,OTHER,
I:\Record_chunks\New recording 134_sent0131.wav,0.562193,OTHER,
I:\Record_chunks\New recording 134_sent0132.wav,0.338422,OTHER,
I:\Record_chunks\New recording 134_sent0133.wav,0.574316,OTHER,
I:\Record_chunks\New recording 134_sent0134.wav,0.677832,TARGET,
I:\Record_chunks\New recording 134_sent0135.wav,0.575209,OTHER,
I:\Record_chunks\New recording 134_sent0136.wav,0.652915,TARGET,
I:\Record_chunks\New recording 134_sent0137.wav,0.578299,OTHER,
I:\Record_chunks\New recording 134_sent0138.wav,0.546056,OTHER,
I:\Record_chunks\New recording 134_sent0139.wav,0.531351,OTHER,
I:\Record_chunks\New recording 134_sent0140.wav,,OTHER,too_short(1.39s)
I:\Record_chunks\New recording 134_sent0141.wav,,OTHER,too_short(1.03s)
I:\Record_chunks\New recording 134_sent0142.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 134_sent0143.wav,,OTHER,too_short(0.74s)
I:\Record_chunks\New recording 134_sent0144.wav,,OTHER,too_short(1.91s)
I:\Record_chunks\New recording 134_sent0145.wav,0.620578,OTHER,
I:\Record_chunks\New recording 134_sent0146.wav,0.189911,OTHER,
I:\Record_chunks\New recording 134_sent0147.wav,,OTHER,too_short(1.16s)
I:\Record_chunks\New recording 134_sent0148.wav,0.605789,OTHER,
I:\Record_chunks\New recording 134_sent0149.wav,,OTHER,too_short(1.71s)
I:\Record_chunks\New recording 134_sent0150.wav,,OTHER,too_short(1.08s)
I:\Record_chunks\New recording 134_sent0151.wav,0.601386,OTHER,
I:\Record_chunks\New recording 134_sent0152.wav,0.508635,OTHER,
I:\Record_chunks\New recording 134_sent0153.wav,,OTHER,too_short(0.89s)
I:\Record_chunks\New recording 134_sent0154.wav,,OTHER,too_short(0.89s)
I:\Record_chunks\New recording 134_sent0155.wav,0.610170,OTHER,
I:\Record_chunks\New recording 134_sent0156.wav,0.663047,TARGET,
I:\Record_chunks\New recording 134_sent0157.wav,0.538890,OTHER,
I:\Record_chunks\New recording 134_sent0158.wav,0.732907,TARGET,
I:\Record_chunks\New recording 134_sent0159.wav,0.620460,OTHER,
I:\Record_chunks\New recording 134_sent0160.wav,0.593771,OTHER,
I:\Record_chunks\New recording 134_sent0161.wav,0.649843,OTHER,
I:\Record_chunks\New recording 134_sent0162.wav,0.721977,TARGET,
I:\Record_chunks\New recording 134_sent0163.wav,0.669020,TARGET,
I:\Record_chunks\New recording 134_sent0164.wav,0.595580,OTHER,
I:\Record_chunks\New recording 134_sent0165.wav,0.711863,TARGET,
I:\Record_chunks\New recording 134_sent0166.wav,0.686825,TARGET,
I:\Record_chunks\New recording 134_sent0167.wav,0.742528,TARGET,
I:\Record_chunks\New recording 134_sent0168.wav,0.704732,TARGET,
I:\Record_chunks\New recording 134_sent0169.wav,0.686807,TARGET,
I:\Record_chunks\New recording 134_sent0170.wav,0.273903,OTHER,
I:\Record_chunks\New recording 134_sent0171.wav,0.673600,TARGET,
I:\Record_chunks\New recording 134_sent0172.wav,0.729549,TARGET,
I:\Record_chunks\New recording 134_sent0173.wav,0.658568,TARGET,
I:\Record_chunks\New recording 134_sent0174.wav,0.655902,TARGET,
I:\Record_chunks\New recording 134_sent0175.wav,0.745261,TARGET,
I:\Record_chunks\New recording 134_sent0176.wav,0.685885,TARGET,
I:\Record_chunks\New recording 134_sent0177.wav,0.714300,TARGET,
I:\Record_chunks\New recording 134_sent0178.wav,0.639000,OTHER,
I:\Record_chunks\New recording 134_sent0179.wav,0.665551,TARGET,
I:\Record_chunks\New recording 134_sent0180.wav,0.700974,TARGET,
I:\Record_chunks\New recording 134_sent0181.wav,0.628471,OTHER,
I:\Record_chunks\New recording 134_sent0182.wav,0.722624,TARGET,
I:\Record_chunks\New recording 134_sent0183.wav,0.643220,OTHER,
I:\Record_chunks\New recording 134_sent0184.wav,0.610794,OTHER,
I:\Record_chunks\New recording 134_sent0185.wav,0.577814,OTHER,
I:\Record_chunks\New recording 134_sent0186.wav,0.663126,TARGET,
I:\Record_chunks\New recording 134_sent0187.wav,0.704418,TARGET,
I:\Record_chunks\New recording 134_sent0188.wav,0.579863,OTHER,
I:\Record_chunks\New recording 134_sent0189.wav,0.663553,TARGET,
I:\Record_chunks\New recording 134_sent0190.wav,0.649561,OTHER,
I:\Record_chunks\New recording 134_sent0191.wav,0.667779,TARGET,
I:\Record_chunks\New recording 134_sent0192.wav,,OTHER,too_short(1.48s)
I:\Record_chunks\New recording 137_sent0000.wav,,OTHER,too_short(1.62s)
I:\Record_chunks\New recording 137_sent0001.wav,,OTHER,too_short(0.58s)
I:\Record_chunks\New recording 137_sent0002.wav,0.646888,OTHER,
I:\Record_chunks\New recording 137_sent0003.wav,0.602200,OTHER,
I:\Record_chunks\New recording 137_sent0004.wav,0.536249,OTHER,
I:\Record_chunks\New recording 137_sent0005.wav,,OTHER,too_short(1.40s)
I:\Record_chunks\New recording 137_sent0006.wav,0.081102,OTHER,
I:\Record_chunks\New recording 137_sent0007.wav,0.069527,OTHER,
I:\Record_chunks\New recording 137_sent0008.wav,-0.054724,OTHER,
I:\Record_chunks\New recording 137_sent0009.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 137_sent0010.wav,-0.018836,OTHER,
I:\Record_chunks\New recording 137_sent0011.wav,,OTHER,too_short(1.44s)
I:\Record_chunks\New recording 137_sent0012.wav,0.501860,OTHER,
I:\Record_chunks\New recording 137_sent0013.wav,-0.018567,OTHER,
I:\Record_chunks\New recording 137_sent0014.wav,,OTHER,too_short(0.47s)
I:\Record_chunks\New recording 137_sent0015.wav,,OTHER,too_short(1.98s)
I:\Record_chunks\New recording 137_sent0016.wav,,OTHER,too_short(1.98s)
I:\Record_chunks\New recording 137_sent0017.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 137_sent0018.wav,0.488385,OTHER,
I:\Record_chunks\New recording 137_sent0019.wav,-0.026794,OTHER,
I:\Record_chunks\New recording 137_sent0020.wav,,OTHER,too_short(1.80s)
I:\Record_chunks\New recording 137_sent0021.wav,0.573269,OTHER,
I:\Record_chunks\New recording 137_sent0022.wav,,OTHER,too_short(1.12s)
I:\Record_chunks\New recording 137_sent0023.wav,0.041040,OTHER,
I:\Record_chunks\New recording 137_sent0024.wav,,OTHER,too_short(1.22s)
I:\Record_chunks\New recording 137_sent0025.wav,-0.055292,OTHER,
I:\Record_chunks\New recording 137_sent0026.wav,0.456857,OTHER,
I:\Record_chunks\New recording 137_sent0027.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 137_sent0028.wav,0.006592,OTHER,
I:\Record_chunks\New recording 137_sent0029.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 137_sent0030.wav,-0.069730,OTHER,
I:\Record_chunks\New recording 137_sent0031.wav,0.406525,OTHER,
